review_text,sentiment
"I have tried numerous face oils, and nothing has come close to this Dilo Oil. I absolutely love it. It sinks in immediately - you will be left with absolutely no oily residue (as long as you don't use more than a couple drops, I assume). The smell is beautiful. The softness you are left with is addictive to the touch. I can't think of using any other oil. I had a tiny tiny sample tube that has lasted me at least a month, and just bought the full size. Yes, it's pricey, but I can see this one bottle hanging around for several months. I only use it once a day right before bed and the softness lasts all the way until I wash my face in the morning. Can't say enough good things about this oil!",1
"I love that this oil is light, but I also feel like that's causing me to use more than I should (a bit less than 1/4 of the dropper)! It absorbs fast, helps lighten scars, and it very moisturizing! I have combination skin so this is great! But I'm not sure ill repurchase bc of the price & how much I'm using. I use it at night only.",1
"This is amazing. When asked I was never quite sure how to describe my skin, sometimes a little dry in areas sometimes a little oily, sometimes somewhere in between or normal. This oil makes my skin look and feel great. It is just the right amount of moisture to make my face feel great. I really recommend it!",1
Hands down the best I have ever used. I have tried a ton of different brands. I love the lightness & the smell.,1
"I can't say enough good things about this oil! I tried many, many different oils before I came across a review of Dilo oil online and decided to give it a try. I will soon be purchasing my 3rd bottle and have never strayed. It is a lightweight ""dry"" oil that can be worn over moisturizer or alone, depending on your skin type. Since using it my skin tone has become more even, hormonal breakouts have lessened and my skin just looks better over all. This is my HG product and I really hope they NEVER stop making it!",1
"I have acne prone and sensitive skin. Most moisturizing and oil products cause my skin to breakout with cystic like acne. Horrible. However, being in my late 30's my skin requires a moisturizer and Dilo Oil Restorative Treatment is it! I use this product morning and night, without once ever breaking out from it. My skin feels soft, silky and looks luminous after applying. I will always buy this product.",1
Excellent product! I allow this oil to set a few minutes and follow with KS moisturizer. Gives face a real natural look. Btw: Iightly brush it through the gray wings of my hair across the temple area to help blend with my brown.,1
"This oil was a surprise! Not greasy, but so hydrating. Skin appears more uniform. Yes, the delivery system is a bit awkward but I love the results. I have mature, sensitive skin and I love to mix a drop or 2 of this oil to my existing favorite moisturizer.",1
"I have fairly normal skin. I was a bit hesitant to try this product. I didn't want to risk making my skin TOO oily. That being said, this product completely changed my skin care routine. It's made my skin so soft and really evened out the tone - (I have a very fair complexion & sometimes redness can be an issue). I use this in conjunction with my Bliss exfoliating face wash (using my clarisonic) and my Origins Night-A-Mins facial moisturizer. My skin has never felt better!",1
"I'm a sephora girl. I work, play, create and enjoy all things sephora. This is by far THE BEST deep therapeutic treatment for my skin. This product improved the radiance of my skin in less than 2 weeks. Scars and hyperpigmentation decreased at the 3 week mark of use (2X daily). This lasts a long time and a little goes a long way. This product is gentle and perfect for those wanting to reverse the signs of aging. I give it a double thumbs up! Take it from a pro! A MUST HAVE!",1
